          20      0.9883  0.00147333
          20    0.989244  0.00170892
          20    0.986926  0.00171847
          20    0.986921  0.00130492
          20    0.985055  0.00158362
          20    0.984583  0.00155568
          20    0.989855  0.00130913
          20    0.988758  0.00170596
          20      0.9867  0.00158965
          20    0.987844   0.0011683
          20    0.989749  0.00154078
          20    0.991325  0.00203391
          20    0.987839  0.00154307
          20    0.987623  0.00116654
          20    0.988483  0.00158651
          20    0.988531   0.0013196
          20    0.986945  0.00145842
          20    0.988159  0.00166022
          20    0.987361  0.00119258
          20    0.987664  0.00139644
          20    0.990908  0.00154015
          20    0.987558  0.00151692
          20    0.985481  0.00195152
          20     0.98813  0.00156424
          20    0.987096  0.00160774
          20    0.986646  0.00148412
          20    0.987277  0.00147654
          20    0.986131  0.00140058
          20    0.988238  0.00154207
          20    0.989524  0.00131096
          20    0.988461   0.0012438
          20    0.988443  0.00112065
          20    0.985382  0.00151086
          20    0.989963  0.00143172
          20    0.987279  0.00101251
          20    0.989437  0.00142208
          20    0.986357  0.00102976
          20    0.986044  0.00152026
          20    0.986727  0.00110028
          20     0.98513  0.00161062
          20    0.986608  0.00169929
          20    0.987965  0.00122577
          20    0.984378  0.00142752
          20    0.986304  0.00155064
          20    0.988288  0.00180735
          20    0.986839  0.00144564
          20    0.986831   0.0014168
          20    0.986128  0.00210714
          20    0.987953  0.00121007
          20    0.986653  0.00168281
          20    0.985764   0.0015036
          20    0.986748  0.00165286
          20    0.986883  0.00115547
          20    0.986258  0.00162567
          20    0.987678  0.00142387
          20    0.986259  0.00139654
          20    0.987329  0.00164089
          20    0.985345  0.00108127
          20     0.98546  0.00127898
          20    0.985787  0.00132769
          20    0.986968  0.00148149
          20    0.985824  0.00139751
          20    0.987121  0.00135606
          20    0.987366  0.00146856
          20      0.9889  0.00121728
          20    0.985241  0.00110081
          20    0.986467  0.00113869
          20    0.985387 0.000916081
          20    0.985708  0.00136147
          20    0.986009  0.00106262
          20    0.986941  0.00131145
          20    0.986172  0.00146732
          20    0.986686  0.00169684
          20    0.987391  0.00107017
          20    0.986807  0.00125632
          20    0.987047  0.00100259
          20    0.986889  0.00137543
          20    0.986259    0.001201
          20    0.986777  0.00125694
          20    0.987202  0.00103903
          20    0.985453  0.00132356
          20    0.985388  0.00151251
          20    0.986694  0.00114925
          20    0.985118  0.00135181
          20    0.985875  0.00165855
          20    0.983648  0.00135393
          20    0.984971  0.00132141
          20    0.986471  0.00110352
          20    0.984995   0.0014227
          20    0.986737   0.0012057
          20    0.988128 0.000818163
          20    0.986584  0.00104469
          20    0.986157  0.00121191
          20    0.986819  0.00131347
          20    0.986882  0.00110809
          20    0.985127  0.00127515
          20    0.987182 0.000955673
          20    0.986894  0.00155029
          20    0.986102  0.00113805
          20    0.984665  0.00120978
          20    0.988681 0.000828708
          20    0.986007  0.00104745
          20    0.986516  0.00121603
          20    0.987167  0.00139355
          20    0.985625  0.00155146
          20    0.985834 0.000943543
          20    0.988024  0.00114603
          20     0.98411 0.000829183
          20    0.985532  0.00141215
          20    0.985962   0.0010292
          20    0.987593  0.00120211
          20    0.985616  0.00107662
          20    0.985938  0.00117517
          20    0.984845  0.00153479
          20    0.984638  0.00128398
          20    0.987101  0.00130508
          20    0.985889  0.00105988
          20    0.986453  0.00139827
          20    0.986103  0.00100424
          20    0.986528  0.00147811
          20     0.98667  0.00139035
          20    0.985279  0.00104784
          20    0.984429 0.000975778
          20    0.986156  0.00124139
          20    0.987086 0.000871245
          20    0.985047  0.00133424
          20    0.984895  0.00123765
          20    0.987109  0.00109155
          20    0.987253  0.00104951
          20    0.985004 0.000888248
          20    0.985885  0.00113527
          20    0.985672  0.00127858
          20    0.986838  0.00105968
          20    0.985461  0.00121494
          20    0.986127 0.000980093
          20    0.985436  0.00068661
          20     0.98713  0.00134882
          20    0.986765  0.00142382
          20    0.983993  0.00126261
          20    0.985428 0.000834395
          20    0.986462 0.000883466
          20    0.984866  0.00103628
          20    0.986024  0.00122619
          20    0.986683   0.0012074
          20    0.985935  0.00124921
          20    0.986638  0.00155509
          20    0.986077  0.00139672
          20    0.987088 0.000779018
          20    0.985565  0.00129127
          20    0.986518  0.00118815
          20    0.989283 0.000986473
          20     0.98317 0.000819665
          20    0.985434   0.0011498
